,wass_loss_G,wass_loss_D
5518,-0.48802563548088074,-0.05000185966491699
5519,-0.4843342900276184,-0.05213826894760132
5520,-0.4774057865142822,-0.05060717463493347
5521,-0.48150092363357544,-0.05137920379638672
5522,-0.47291702032089233,-0.05389368534088135
5523,-0.484477162361145,-0.054271429777145386
5524,-0.48930463194847107,-0.053639620542526245
5525,-0.4915182888507843,-0.04972916841506958
5526,-0.4836096167564392,-0.049744248390197754
5527,-0.487746924161911,-0.05612915754318237
5528,-0.48306724429130554,-0.05052265524864197
5529,-0.4882676601409912,-0.05273246765136719
5530,-0.4918363392353058,-0.05064535140991211
5531,-0.48281267285346985,-0.0513615608215332
5532,-0.4849802851676941,-0.051416367292404175
5533,-0.482613742351532,-0.056504249572753906
5534,-0.4833381175994873,-0.0533088743686676
5535,-0.4819283187389374,-0.055839091539382935
5536,-0.48048219084739685,-0.056256502866744995
5537,-0.48106515407562256,-0.055041611194610596
5538,-0.48253801465034485,-0.05363166332244873
5539,-0.4844072163105011,-0.054049938917160034
5540,-0.4859384298324585,-0.05318719148635864
5541,-0.47814399003982544,-0.04912203550338745
5542,-0.477317214012146,-0.0555458664894104
5543,-0.478759765625,-0.0586819052696228
5544,-0.47509709000587463,-0.056074291467666626
5545,-0.4824519753456116,-0.04964891076087952
5546,-0.48861464858055115,-0.04855421185493469
5547,-0.48428428173065186,-0.054492294788360596
5548,-0.4796765446662903,-0.05374312400817871
5549,-0.48305630683898926,-0.05926513671875
5550,-0.48406508564949036,-0.050981730222702026
5551,-0.4776593744754791,-0.05120405554771423
5552,-0.48262763023376465,-0.05795660614967346
5553,-0.47877150774002075,-0.0527033805847168
5554,-0.4846213459968567,-0.05020955204963684
5555,-0.4837249517440796,-0.0537090003490448
5556,-0.4883674681186676,-0.04821941256523132
5557,-0.4845310151576996,-0.052118271589279175
5558,-0.48677071928977966,-0.052877992391586304
5559,-0.48797011375427246,-0.0546991229057312
5560,-0.47957664728164673,-0.05174031853675842
5561,-0.4900718927383423,-0.04818299412727356
5562,-0.48593398928642273,-0.052464574575424194
5563,-0.48737746477127075,-0.0503920316696167
5564,-0.4939323663711548,-0.05141407251358032
5565,-0.47705787420272827,-0.052529335021972656
5566,-0.49071311950683594,-0.04985663294792175
5567,-0.4858621656894684,-0.05142667889595032
5568,-0.48126500844955444,-0.049087852239608765
5569,-0.49226129055023193,-0.05451035499572754
5570,-0.48103833198547363,-0.05319961905479431
5571,-0.48249009251594543,-0.05110099911689758
5572,-0.47868672013282776,-0.050327569246292114
5573,-0.48550838232040405,-0.05167010426521301
5574,-0.4883975386619568,-0.04908818006515503
5575,-0.4841998815536499,-0.049407511949539185
5576,-0.47727492451667786,-0.05130520462989807
5577,-0.4819837808609009,-0.0488964319229126
5578,-0.4799013137817383,-0.052638471126556396
5579,-0.48451879620552063,-0.05525210499763489
5580,-0.4824584424495697,-0.04714444279670715
5581,-0.4860519468784332,-0.04599201679229736
5582,-0.47530055046081543,-0.0566287636756897
5583,-0.4830577075481415,-0.05153703689575195
5584,-0.4834657311439514,-0.053116559982299805
5585,-0.4867331087589264,-0.05144086480140686
5586,-0.4963792860507965,-0.04333460330963135
5587,-0.4900782108306885,-0.0497153103351593
5588,-0.47912171483039856,-0.05623269081115723
5589,-0.48557740449905396,-0.047646790742874146
5590,-0.4805375933647156,-0.0493750274181366
5591,-0.4876532554626465,-0.04837143421173096
5592,-0.4867616891860962,-0.04850447177886963
5593,-0.4837682545185089,-0.04882732033729553
5594,-0.48542457818984985,-0.048166096210479736
5595,-0.4846435487270355,-0.049314022064208984
5596,-0.48485714197158813,-0.05075198411941528
5597,-0.4868060350418091,-0.05197107791900635
5598,-0.48317858576774597,-0.05308482050895691
5599,-0.48111051321029663,-0.05014467239379883
5600,-0.48428937792778015,-0.051830828189849854
5601,-0.4813491106033325,-0.05143940448760986
5602,-0.47707194089889526,-0.051099300384521484
5603,-0.48476845026016235,-0.047158002853393555
5604,-0.48847976326942444,-0.04483902454376221
5605,-0.4847334623336792,-0.054498136043548584
5606,-0.4799477458000183,-0.04934018850326538
5607,-0.48079562187194824,-0.051399290561676025
5608,-0.48239758610725403,-0.05171281099319458
5609,-0.492506206035614,-0.05559825897216797
5610,-0.48577627539634705,-0.04840162396430969
5611,-0.48143938183784485,-0.04897153377532959
5612,-0.49245956540107727,-0.04664471745491028
5613,-0.47895434498786926,-0.05135011672973633
5614,-0.483059823513031,-0.05061227083206177
5615,-0.48636865615844727,-0.05118328332901001
5616,-0.4827270209789276,-0.0515671968460083
5617,-0.48518216609954834,-0.04965749382972717
5618,-0.48366498947143555,-0.05107390880584717
5619,-0.484097957611084,-0.05058509111404419
5620,-0.4803118109703064,-0.05072832107543945
5621,-0.4816897213459015,-0.053969383239746094
5622,-0.4735381603240967,-0.05318787693977356
5623,-0.4755978584289551,-0.05521807074546814
5624,-0.4860047996044159,-0.051441580057144165
5625,-0.48221927881240845,-0.04901060461997986
5626,-0.48876625299453735,-0.05194315314292908
5627,-0.4891178607940674,-0.04875743389129639
5628,-0.47842636704444885,-0.048693686723709106
5629,-0.4970487356185913,-0.044211238622665405
5630,-0.4862024188041687,-0.051967084407806396
5631,-0.4859055280685425,-0.054225802421569824
5632,-0.48587387800216675,-0.05135682225227356
5633,-0.48113033175468445,-0.05455666780471802
5634,-0.4863852262496948,-0.04881948232650757
5635,-0.48665153980255127,-0.05047693848609924
5636,-0.47877782583236694,-0.05203807353973389
5637,-0.4934440851211548,-0.05019909143447876
5638,-0.48376721143722534,-0.05281910300254822
5639,-0.4910665452480316,-0.051560014486312866
5640,-0.48926490545272827,-0.048481762409210205
5641,-0.4806315302848816,-0.05300033092498779
5642,-0.4888370931148529,-0.05165755748748779
5643,-0.47826987504959106,-0.048726290464401245
5644,-0.47290462255477905,-0.05335244536399841
5645,-0.479687362909317,-0.055648088455200195
5646,-0.48029178380966187,-0.05297738313674927
5647,-0.48454195261001587,-0.047021061182022095
5648,-0.48174405097961426,-0.05041933059692383
5649,-0.4730686545372009,-0.05331948399543762
5650,-0.4809115529060364,-0.05429002642631531
5651,-0.4788225293159485,-0.0498010516166687
5652,-0.4817175269126892,-0.04924169182777405
5653,-0.4846184551715851,-0.046699315309524536
5654,-0.4786941409111023,-0.05397653579711914
5655,-0.48076626658439636,-0.05431711673736572
5656,-0.4839288294315338,-0.0538175106048584
5657,-0.48656588792800903,-0.0515141487121582
5658,-0.46970459818840027,-0.05702438950538635
5659,-0.4762185513973236,-0.05339217185974121
5660,-0.48474013805389404,-0.05057826638221741
5661,-0.48701244592666626,-0.053401827812194824
5662,-0.48295021057128906,-0.0486295223236084
5663,-0.48958462476730347,-0.04982268810272217
5664,-0.48794716596603394,-0.04634621739387512
5665,-0.48342055082321167,-0.052067577838897705
5666,-0.47880157828330994,-0.04884651303291321
5667,-0.47845813632011414,-0.048498183488845825
5668,-0.47882652282714844,-0.05479505658149719
5669,-0.47410064935684204,-0.05296969413757324
5670,-0.48342084884643555,-0.049499571323394775
5671,-0.4798111915588379,-0.049953967332839966
5672,-0.4786876440048218,-0.0544469952583313
5673,-0.47519585490226746,-0.053758710622787476
5674,-0.47760605812072754,-0.05395001173019409
5675,-0.48089051246643066,-0.05121588706970215
5676,-0.4885577857494354,-0.04759660363197327
5677,-0.4875844120979309,-0.05138814449310303
5678,-0.4847140908241272,-0.052936941385269165
5679,-0.4759087562561035,-0.05452001094818115
5680,-0.48338404297828674,-0.05001378059387207
5681,-0.4810715913772583,-0.05524691939353943
5682,-0.477408230304718,-0.055331528186798096
5683,-0.4770200848579407,-0.05428144335746765
5684,-0.47967275977134705,-0.05269968509674072
5685,-0.4802551865577698,-0.05607515573501587
5686,-0.4806148409843445,-0.0517028272151947
5687,-0.48204919695854187,-0.05240398645401001
5688,-0.4872269034385681,-0.05235043168067932
5689,-0.48529908061027527,-0.053073346614837646
5690,-0.4858076870441437,-0.04994368553161621
5691,-0.47814127802848816,-0.04815363883972168
5692,-0.485005259513855,-0.052692264318466187
5693,-0.47593703866004944,-0.05212488770484924
5694,-0.48548993468284607,-0.05034351348876953
5695,-0.484685480594635,-0.050642192363739014
5696,-0.48928844928741455,-0.049538254737854004
5697,-0.4858187735080719,-0.05058974027633667
5698,-0.4823548495769501,-0.05104631185531616
5699,-0.48219290375709534,-0.05137094855308533
5700,-0.4770410358905792,-0.047991394996643066
5701,-0.48057883977890015,-0.04728800058364868
5702,-0.48157501220703125,-0.05077800154685974
5703,-0.4770103394985199,-0.05438506603240967
5704,-0.4762243628501892,-0.054115355014801025
5705,-0.4924454987049103,-0.047808170318603516
5706,-0.4836302697658539,-0.04987940192222595
5707,-0.47851479053497314,-0.05432745814323425
5708,-0.480925977230072,-0.056400805711746216
5709,-0.47415637969970703,-0.05435851216316223
5710,-0.4836089611053467,-0.05023127794265747
5711,-0.47407588362693787,-0.04939731955528259
5712,-0.4758467674255371,-0.053889691829681396
5713,-0.4899088442325592,-0.043753862380981445
5714,-0.4797149896621704,-0.05321010947227478
5715,-0.4805646538734436,-0.05298256874084473
5716,-0.48346954584121704,-0.0500028133392334
5717,-0.4876176416873932,-0.054989784955978394
5718,-0.47839900851249695,-0.050417572259902954
5719,-0.48048722743988037,-0.04854696989059448
5720,-0.483632355928421,-0.052861571311950684
5721,-0.4811212718486786,-0.054762303829193115
5722,-0.4796109199523926,-0.05055549740791321
5723,-0.47773420810699463,-0.05229496955871582
5724,-0.4903816282749176,-0.05074998736381531
5725,-0.4873853921890259,-0.051956117153167725
5726,-0.4823966324329376,-0.054324835538864136
5727,-0.4817003607749939,-0.051946818828582764
5728,-0.4899522066116333,-0.04746919870376587
5729,-0.4951235055923462,-0.050801217555999756
5730,-0.49268782138824463,-0.051631152629852295
5731,-0.4906787574291229,-0.04916539788246155
5732,-0.47916334867477417,-0.053093165159225464
5733,-0.4812546372413635,-0.05328023433685303
5734,-0.4809077978134155,-0.04798629879951477
5735,-0.4781085252761841,-0.047270238399505615
5736,-0.4785171449184418,-0.05251532793045044
5737,-0.47090330719947815,-0.05315333604812622
5738,-0.4777456820011139,-0.05465376377105713
5739,-0.4818529486656189,-0.04905426502227783
5740,-0.4797787666320801,-0.05282622575759888
5741,-0.46934032440185547,-0.05479323863983154
5742,-0.48147207498550415,-0.05140385031700134
5743,-0.47386690974235535,-0.05172950029373169
5744,-0.4700634181499481,-0.053712397813797
5745,-0.4690553545951843,-0.05727943778038025
5746,-0.4662480056285858,-0.052500128746032715
5747,-0.47472453117370605,-0.0548328161239624
5748,-0.47978389263153076,-0.05214473605155945
5749,-0.4815599024295807,-0.04812324047088623
5750,-0.48252490162849426,-0.05244901776313782
5751,-0.4883900284767151,-0.05144304037094116
5752,-0.48945337533950806,-0.04940202832221985
5753,-0.48653993010520935,-0.05302441120147705
5754,-0.48574063181877136,-0.04937252402305603
5755,-0.48256224393844604,-0.049461305141448975
5756,-0.48475193977355957,-0.04966866970062256
5757,-0.4832041263580322,-0.051367998123168945
5758,-0.48935848474502563,-0.05003714561462402
5759,-0.4863907992839813,-0.048712968826293945
5760,-0.4831986725330353,-0.05083590745925903
5761,-0.485706090927124,-0.05087780952453613
5762,-0.4934025704860687,-0.05100300908088684
5763,-0.48887860774993896,-0.05322837829589844
5764,-0.48514941334724426,-0.054663777351379395
5765,-0.4917440414428711,-0.04874429106712341
5766,-0.48037564754486084,-0.053273409605026245
5767,-0.48602187633514404,-0.04833969473838806
5768,-0.4745708405971527,-0.05829685926437378
5769,-0.4809429943561554,-0.055898845195770264
5770,-0.48712998628616333,-0.05162250995635986
5771,-0.47680631279945374,-0.05120670795440674
5772,-0.4809130132198334,-0.04850080609321594
5773,-0.4928939938545227,-0.0497509241104126
5774,-0.48813098669052124,-0.04629021883010864
5775,-0.48460638523101807,-0.050667762756347656
5776,-0.48598816990852356,-0.04909104108810425
5777,-0.4781820774078369,-0.056274592876434326
5778,-0.48666226863861084,-0.05125203728675842
5779,-0.4766192138195038,-0.050961583852767944
5780,-0.4764530062675476,-0.05247163772583008
5781,-0.4841002821922302,-0.04941898584365845
5782,-0.4870212972164154,-0.05076318979263306
5783,-0.4756923317909241,-0.049991071224212646
5784,-0.49198147654533386,-0.04727807641029358
5785,-0.4852563738822937,-0.05126062035560608
5786,-0.4752568304538727,-0.05135953426361084
5787,-0.47940418124198914,-0.05438259243965149
5788,-0.47814998030662537,-0.0544854998588562
5789,-0.4884676933288574,-0.049164652824401855
5790,-0.4772045612335205,-0.05161839723587036
5791,-0.4858574867248535,-0.0512138307094574
5792,-0.47858870029449463,-0.05107969045639038
5793,-0.4827519357204437,-0.05255255103111267
5794,-0.49516594409942627,-0.046441465616226196
5795,-0.48980164527893066,-0.04934406280517578
5796,-0.4837944805622101,-0.05050116777420044
5797,-0.4871164560317993,-0.04879233241081238
5798,-0.48404279351234436,-0.0539492666721344
5799,-0.4891679286956787,-0.05221301317214966
5800,-0.47528019547462463,-0.05769464373588562
5801,-0.4783604145050049,-0.05422124266624451
5802,-0.47753503918647766,-0.05158090591430664
5803,-0.48741140961647034,-0.053790926933288574
5804,-0.48775893449783325,-0.05069786310195923
5805,-0.4792361855506897,-0.05100485682487488
5806,-0.48593947291374207,-0.048436373472213745
5807,-0.4885481894016266,-0.049524903297424316
5808,-0.4817810356616974,-0.053593188524246216
5809,-0.4786489009857178,-0.05757740139961243
5810,-0.4864669740200043,-0.04909101128578186
5811,-0.4842998683452606,-0.05255824327468872
5812,-0.4790627956390381,-0.05378499627113342
5813,-0.4864916205406189,-0.04857489466667175
5814,-0.4871883988380432,-0.054799675941467285
5815,-0.48855161666870117,-0.053498268127441406
5816,-0.47724205255508423,-0.05568245053291321
5817,-0.4702373147010803,-0.058056771755218506
5818,-0.48428845405578613,-0.05502477288246155
5819,-0.4875302314758301,-0.05507555603981018
5820,-0.48141083121299744,-0.05316716432571411
5821,-0.4914074242115021,-0.05176082253456116
5822,-0.49233976006507874,-0.055264830589294434
5823,-0.48397722840309143,-0.05356740951538086
5824,-0.4788668751716614,-0.05455738306045532
5825,-0.4818110466003418,-0.04982385039329529
5826,-0.4822211265563965,-0.051335662603378296
5827,-0.48684078454971313,-0.05357694625854492
5828,-0.4796014726161957,-0.05386093258857727
5829,-0.4764476418495178,-0.05930414795875549
5830,-0.4783060848712921,-0.053952574729919434
5831,-0.48645883798599243,-0.05200690031051636
5832,-0.4808777868747711,-0.056012749671936035
5833,-0.4846170246601105,-0.052098602056503296
5834,-0.4779721200466156,-0.05819481611251831
5835,-0.4748363792896271,-0.054671287536621094
5836,-0.48737937211990356,-0.04997742176055908
5837,-0.4858878254890442,-0.05486243963241577
5838,-0.4882248044013977,-0.05369642376899719
5839,-0.4884624183177948,-0.05060690641403198
5840,-0.4835475981235504,-0.05519235134124756
5841,-0.4878791868686676,-0.05295759439468384
5842,-0.4842989444732666,-0.0477120578289032
5843,-0.48669591546058655,-0.05405738949775696
5844,-0.4883468747138977,-0.05246078968048096
5845,-0.48735925555229187,-0.052931249141693115
5846,-0.4837248921394348,-0.04970356822013855
5847,-0.4799119830131531,-0.05560964345932007
5848,-0.4784560203552246,-0.053859442472457886
5849,-0.47412344813346863,-0.054551899433135986
5850,-0.48329102993011475,-0.04890573024749756
5851,-0.48235809803009033,-0.050867438316345215
5852,-0.48147818446159363,-0.050964921712875366
5853,-0.47904759645462036,-0.05255541205406189
5854,-0.4790925085544586,-0.052797555923461914
5855,-0.4838844835758209,-0.05430042743682861
5856,-0.48180514574050903,-0.05477643013000488
5857,-0.4815599024295807,-0.052099138498306274
5858,-0.48902761936187744,-0.052644163370132446
5859,-0.4763091802597046,-0.05497342348098755
5860,-0.4870958924293518,-0.05535483360290527
5861,-0.4817318320274353,-0.05199214816093445
5862,-0.4837869703769684,-0.051170408725738525
5863,-0.4745076596736908,-0.055599987506866455
5864,-0.48255228996276855,-0.05626779794692993
5865,-0.49188005924224854,-0.05027663707733154
5866,-0.49103158712387085,-0.05363455414772034
5867,-0.487144410610199,-0.05494317412376404
5868,-0.48508724570274353,-0.0514618456363678
5869,-0.4910697937011719,-0.052341461181640625
5870,-0.4900963008403778,-0.0551360547542572
5871,-0.4858894646167755,-0.056945353746414185
5872,-0.48887112736701965,-0.051461100578308105
5873,-0.49326828122138977,-0.04835546016693115
5874,-0.4860726296901703,-0.048060089349746704
5875,-0.4898589551448822,-0.051060229539871216
5876,-0.48572808504104614,-0.05297568440437317
5877,-0.4916788935661316,-0.04872402548789978
5878,-0.48573824763298035,-0.050311118364334106
5879,-0.485586941242218,-0.04833802580833435
5880,-0.48814821243286133,-0.05027282238006592
5881,-0.4857088625431061,-0.04933765530586243
5882,-0.47852739691734314,-0.054176926612854004
5883,-0.4766305387020111,-0.052147507667541504
5884,-0.4888538420200348,-0.051455527544021606
5885,-0.48576754331588745,-0.04764127731323242
5886,-0.49382227659225464,-0.048478394746780396
5887,-0.4860574007034302,-0.04366874694824219
5888,-0.4839680790901184,-0.04970884323120117
5889,-0.4839346408843994,-0.050484150648117065
5890,-0.49843108654022217,-0.04467007517814636
5891,-0.49144047498703003,-0.04646572470664978
5892,-0.48663848638534546,-0.04794749617576599
5893,-0.4859396517276764,-0.04760673642158508
5894,-0.49232807755470276,-0.048197925090789795
5895,-0.484646737575531,-0.0513303279876709
5896,-0.498665988445282,-0.04428490996360779
5897,-0.49093157052993774,-0.05017608404159546
5898,-0.49643367528915405,-0.0484805703163147
5899,-0.4910597503185272,-0.045665472745895386
5900,-0.4961630403995514,-0.048547208309173584
5901,-0.48551732301712036,-0.05147165060043335
5902,-0.4949231445789337,-0.04696452617645264
5903,-0.49664244055747986,-0.052816927433013916
5904,-0.4867328405380249,-0.04702800512313843
5905,-0.49619024991989136,-0.04283711314201355
5906,-0.49152445793151855,-0.048635900020599365
5907,-0.4976693391799927,-0.04690110683441162
5908,-0.4878682494163513,-0.044491082429885864
5909,-0.48524272441864014,-0.0507168173789978
5910,-0.4931322932243347,-0.05129384994506836
5911,-0.4869544208049774,-0.04816630482673645
5912,-0.4950941503047943,-0.04794648289680481
5913,-0.4904472529888153,-0.05071684718132019
5914,-0.48735421895980835,-0.050228625535964966
5915,-0.48771414160728455,-0.04941102862358093
5916,-0.484150230884552,-0.050838202238082886
5917,-0.48832258582115173,-0.053104519844055176
5918,-0.48126229643821716,-0.04856574535369873
5919,-0.4942857027053833,-0.048737943172454834
5920,-0.4944785237312317,-0.04778856039047241
5921,-0.4840765595436096,-0.05040273070335388
5922,-0.4878559112548828,-0.04808807373046875
5923,-0.4991542100906372,-0.05064362287521362
5924,-0.4938410520553589,-0.047623515129089355
5925,-0.4878959655761719,-0.050975501537323
5926,-0.49532511830329895,-0.05360180139541626
5927,-0.49064314365386963,-0.054272085428237915
5928,-0.483258455991745,-0.051544010639190674
5929,-0.4799109101295471,-0.05105242133140564
5930,-0.487726092338562,-0.048422932624816895
5931,-0.478318452835083,-0.052558839321136475
5932,-0.4790986478328705,-0.05372887849807739
5933,-0.4852825403213501,-0.05325734615325928
5934,-0.4804575443267822,-0.051918983459472656
5935,-0.47963616251945496,-0.053956806659698486
5936,-0.48290908336639404,-0.05131450295448303
5937,-0.48887893557548523,-0.05182495713233948
5938,-0.48992660641670227,-0.05434843897819519
5939,-0.4804120361804962,-0.053717732429504395
5940,-0.4825129508972168,-0.05645039677619934
5941,-0.480977863073349,-0.055530935525894165
5942,-0.48806440830230713,-0.0525030791759491
5943,-0.48908549547195435,-0.05279827117919922
5944,-0.4877364933490753,-0.056300193071365356
5945,-0.4881492257118225,-0.054191410541534424
5946,-0.4865233302116394,-0.055212974548339844
5947,-0.4887646734714508,-0.05331704020500183
5948,-0.48333656787872314,-0.05810418725013733
5949,-0.4881342053413391,-0.052049994468688965
5950,-0.48053768277168274,-0.05711612105369568
5951,-0.4861034154891968,-0.0595264732837677
5952,-0.49169427156448364,-0.054797619581222534
5953,-0.4736475646495819,-0.054403066635131836
5954,-0.48789963126182556,-0.054519981145858765
5955,-0.4902554154396057,-0.057477205991744995
5956,-0.48139864206314087,-0.055313050746917725
5957,-0.48911333084106445,-0.052737921476364136
5958,-0.48108571767807007,-0.05497395992279053
5959,-0.49047693610191345,-0.05916661024093628
5960,-0.48682868480682373,-0.05376088619232178
5961,-0.48448118567466736,-0.05483981966972351
5962,-0.4865123927593231,-0.05547910928726196
5963,-0.47567859292030334,-0.054212749004364014
5964,-0.47480958700180054,-0.06201142072677612
5965,-0.48268064856529236,-0.05888611078262329
5966,-0.4870486259460449,-0.05218803882598877
5967,-0.4840502440929413,-0.05334755778312683
5968,-0.48564136028289795,-0.05531325936317444
5969,-0.47994258999824524,-0.05798906087875366
5970,-0.4810154438018799,-0.04890197515487671
5971,-0.48034435510635376,-0.053464144468307495
5972,-0.48286035656929016,-0.05409735441207886
5973,-0.4866616725921631,-0.05246603488922119
5974,-0.4814666509628296,-0.05452603101730347
5975,-0.4762432277202606,-0.05551725625991821
5976,-0.49013224244117737,-0.051647305488586426
5977,-0.47905758023262024,-0.05395427346229553
5978,-0.4812197685241699,-0.05273240804672241
5979,-0.48263275623321533,-0.051262855529785156
5980,-0.4798906445503235,-0.05730390548706055
5981,-0.4811604619026184,-0.05507516860961914
5982,-0.4751744866371155,-0.056444913148880005
5983,-0.47904539108276367,-0.054909318685531616
5984,-0.48183101415634155,-0.0530928373336792
5985,-0.4759671092033386,-0.055824071168899536
5986,-0.4853634536266327,-0.05737021565437317
5987,-0.49043571949005127,-0.05315291881561279
5988,-0.48597806692123413,-0.051391392946243286
5989,-0.4796934127807617,-0.058022528886795044
5990,-0.4703013598918915,-0.059296369552612305
5991,-0.4729952812194824,-0.058111876249313354
5992,-0.4742324948310852,-0.058688461780548096
5993,-0.4801565408706665,-0.05256521701812744
5994,-0.4720863997936249,-0.05629083514213562
5995,-0.47648051381111145,-0.055472612380981445
5996,-0.4704777002334595,-0.0593591034412384
5997,-0.4810701906681061,-0.05239406228065491
5998,-0.4802166521549225,-0.05125391483306885
5999,-0.47313812375068665,-0.05454838275909424
6000,-0.4761304557323456,-0.052441149950027466
6001,-0.48221689462661743,-0.056609123945236206
6002,-0.47274842858314514,-0.05724132061004639
6003,-0.4858607053756714,-0.05428752303123474
6004,-0.47761979699134827,-0.05282971262931824
6005,-0.4784405529499054,-0.053270578384399414
6006,-0.4689255952835083,-0.058709800243377686
6007,-0.4786701798439026,-0.05582126975059509
6008,-0.4734669327735901,-0.05449753999710083
6009,-0.48567742109298706,-0.0544700026512146
6010,-0.48580262064933777,-0.05540302395820618
6011,-0.48208677768707275,-0.05617740750312805
6012,-0.4804471731185913,-0.05780386924743652
6013,-0.47733452916145325,-0.055410921573638916
6014,-0.47573524713516235,-0.05477839708328247
6015,-0.4813172221183777,-0.05435490608215332
6016,-0.47326886653900146,-0.053522586822509766
6017,-0.4753322899341583,-0.055596888065338135
6018,-0.46467262506484985,-0.05855146050453186
6019,-0.4736461043357849,-0.059977173805236816
6020,-0.47401779890060425,-0.05460038781166077
6021,-0.46407386660575867,-0.059290677309036255
6022,-0.46817898750305176,-0.05918318033218384
6023,-0.47842690348625183,-0.05228078365325928
6024,-0.4791504144668579,-0.053726255893707275
6025,-0.4771084785461426,-0.058197200298309326
6026,-0.4736045002937317,-0.05425900220870972
6027,-0.4873487949371338,-0.05194005370140076
6028,-0.483476847410202,-0.05331617593765259
6029,-0.476342111825943,-0.0575127899646759
6030,-0.48434996604919434,-0.05359244346618652
6031,-0.47865191102027893,-0.05462720990180969
6032,-0.47675615549087524,-0.05750897526741028
6033,-0.4733988046646118,-0.05460307002067566
6034,-0.47937169671058655,-0.05371406674385071
6035,-0.47056853771209717,-0.055027514696121216
6036,-0.4788583219051361,-0.055796295404434204
6037,-0.4723174571990967,-0.05643218755722046
6038,-0.48269015550613403,-0.05512380599975586
6039,-0.4774675965309143,-0.056969135999679565
6040,-0.48079562187194824,-0.055548906326293945
6041,-0.48545634746551514,-0.05111771821975708
6042,-0.4837226867675781,-0.05476364493370056
6043,-0.4813898801803589,-0.05100259184837341
6044,-0.48022162914276123,-0.05467945337295532
6045,-0.4811459183692932,-0.0524173378944397
6046,-0.4830259382724762,-0.05213272571563721
6047,-0.4795534312725067,-0.05155068635940552
6048,-0.4782639741897583,-0.05154842138290405
6049,-0.482715368270874,-0.0513116717338562
6050,-0.48192328214645386,-0.05160805583000183
6051,-0.4822806715965271,-0.05486142635345459
6052,-0.47321808338165283,-0.05942454934120178
6053,-0.4812854826450348,-0.05290129780769348
6054,-0.47942638397216797,-0.0530414879322052
6055,-0.47453853487968445,-0.05443349480628967
6056,-0.47041055560112,-0.05637335777282715
6057,-0.4816738963127136,-0.05135065317153931
6058,-0.4768804907798767,-0.05211073160171509
6059,-0.47680485248565674,-0.057262957096099854
6060,-0.4768671989440918,-0.05553019046783447
6061,-0.4795701801776886,-0.05110687017440796
6062,-0.4832819104194641,-0.055414557456970215
6063,-0.4767344295978546,-0.05596622824668884
6064,-0.48201632499694824,-0.04489874839782715
6065,-0.47908225655555725,-0.05475369095802307
6066,-0.4765434265136719,-0.052039504051208496
6067,-0.4770270586013794,-0.05433171987533569
6068,-0.48007622361183167,-0.055509209632873535
6069,-0.4804910123348236,-0.05177128314971924
6070,-0.4748951494693756,-0.055482298135757446
6071,-0.4774390757083893,-0.05113399028778076
6072,-0.48337963223457336,-0.052554935216903687
6073,-0.4717201888561249,-0.0560002326965332
6074,-0.47443997859954834,-0.05233114957809448
6075,-0.4767870008945465,-0.053491026163101196
6076,-0.47613778710365295,-0.054314613342285156
6077,-0.4876132607460022,-0.05011013150215149
6078,-0.4829973578453064,-0.054002344608306885
6079,-0.4797515571117401,-0.05229449272155762
6080,-0.48044121265411377,-0.0576440691947937
6081,-0.4789542555809021,-0.05300441384315491
6082,-0.4747318923473358,-0.05516275763511658
6083,-0.4837186932563782,-0.05266457796096802
6084,-0.48352450132369995,-0.049891650676727295
6085,-0.49152716994285583,-0.047720640897750854
6086,-0.47773483395576477,-0.05018797516822815
6087,-0.46763768792152405,-0.054127901792526245
6088,-0.4735986590385437,-0.0536210834980011
6089,-0.47699981927871704,-0.05217888951301575
6090,-0.4734243154525757,-0.05723556876182556
6091,-0.4837101697921753,-0.053526997566223145
6092,-0.48000630736351013,-0.0521063506603241
6093,-0.4733063578605652,-0.058520883321762085
6094,-0.4769905209541321,-0.05187493562698364
6095,-0.4712478518486023,-0.05760324001312256
6096,-0.4843790531158447,-0.05423372983932495
6097,-0.47364097833633423,-0.05662500858306885
6098,-0.4792003929615021,-0.049024879932403564
6099,-0.47778263688087463,-0.05292600393295288
6100,-0.48107409477233887,-0.05130627751350403
6101,-0.4798019230365753,-0.051059722900390625
6102,-0.4860088527202606,-0.050644516944885254
6103,-0.4786379933357239,-0.05346083641052246
6104,-0.4726099669933319,-0.0560874342918396
6105,-0.48353245854377747,-0.054026275873184204
6106,-0.4778391122817993,-0.05365079641342163
6107,-0.4743413031101227,-0.054769545793533325
6108,-0.47105687856674194,-0.05763167142868042
6109,-0.4784146845340729,-0.05294466018676758
6110,-0.4714736044406891,-0.057539522647857666
6111,-0.4700254797935486,-0.05580595135688782
6112,-0.46993717551231384,-0.05886805057525635
6113,-0.48034989833831787,-0.05374324321746826
6114,-0.47815102338790894,-0.04435276985168457
6115,-0.4780389666557312,-0.05576297640800476
6116,-0.4708617031574249,-0.05271455645561218
6117,-0.4750206172466278,-0.05590885877609253
6118,-0.48042434453964233,-0.05403190851211548
6119,-0.4834687411785126,-0.053946733474731445
6120,-0.4777470827102661,-0.0509188175201416
6121,-0.4799233078956604,-0.053143054246902466
6122,-0.48519617319107056,-0.05321258306503296
6123,-0.4809158742427826,-0.05454012751579285
6124,-0.4909508228302002,-0.05151170492172241
6125,-0.4769344925880432,-0.05557867884635925
6126,-0.4660183787345886,-0.05378913879394531
